,State,Date,Week,Calendar_year,Deathincrease,Hospitalizedincrease,Negativeincrease,Positiveincrease,Totaltestresultsincrease
762,Maryland,2020-03-30,14,2020,5.0,76.0,962.0,174.0,1136.0
763,Maryland,2020-03-31,14,2020,3.0,76.0,1552.0,247.0,1799.0
764,Maryland,2020-04-01,14,2020,13.0,93.0,2365.0,325.0,2690.0
765,Maryland,2020-04-02,14,2020,5.0,60.0,1657.0,346.0,2003.0
766,Maryland,2020-04-03,14,2020,6.0,82.0,2042.0,427.0,2469.0
767,Maryland,2020-04-04,14,2020,11.0,157.0,1553.0,367.0,1920.0
768,Maryland,2020-04-05,15,2020,14.0,115.0,2243.0,484.0,2727.0
769,Maryland,2020-04-06,15,2020,24.0,123.0,844.0,436.0,1280.0
770,Maryland,2020-04-07,15,2020,12.0,47.0,1684.0,326.0,2010.0
771,Maryland,2020-04-08,15,2020,21.0,104.0,5677.0,1158.0,6835.0
773,Maine,2020-03-08,11,2020,0.0,0.0,0.0,0.0,0.0
774,Maine,2020-03-09,11,2020,0.0,0.0,0.0,0.0,0.0
775,Maine,2020-03-10,11,2020,0.0,0.0,19.0,0.0,19.0
776,Maine,2020-03-11,11,2020,0.0,0.0,22.0,0.0,22.0
777,Maine,2020-03-12,11,2020,0.0,0.0,23.0,1.0,24.0
778,Maine,2020-03-13,11,2020,0.0,0.0,26.0,2.0,28.0
779,Maine,2020-03-14,11,2020,0.0,0.0,0.0,0.0,0.0
780,Maine,2020-03-15,12,2020,0.0,0.0,0.0,0.0,0.0
781,Maine,2020-03-16,12,2020,0.0,0.0,673.0,14.0,687.0
782,Maine,2020-03-17,12,2020,0.0,0.0,539.0,15.0,554.0
783,Maine,2020-03-18,12,2020,0.0,0.0,367.0,11.0,378.0
784,Maine,2020-03-19,12,2020,0.0,0.0,334.0,10.0,344.0
785,Maine,2020-03-20,12,2020,0.0,0.0,260.0,4.0,264.0
786,Maine,2020-03-21,12,2020,0.0,0.0,0.0,16.0,16.0
787,Maine,2020-03-22,13,2020,0.0,0.0,0.0,16.0,16.0
788,Maine,2020-03-23,13,2020,0.0,0.0,527.0,18.0,545.0
789,Maine,2020-03-24,13,2020,0.0,0.0,223.0,18.0,241.0
790,Maine,2020-03-25,13,2020,0.0,0.0,163.0,24.0,187.0
791,Maine,2020-03-26,13,2020,0.0,0.0,217.0,6.0,223.0
792,Maine,2020-03-27,13,2020,1.0,0.0,0.0,13.0,13.0
793,Maine,2020-03-28,13,2020,0.0,0.0,0.0,43.0,43.0
794,Maine,2020-03-29,14,2020,2.0,0.0,0.0,42.0,42.0
795,Maine,2020-03-30,14,2020,0.0,49.0,0.0,22.0,22.0
796,Maine,2020-03-31,14,2020,2.0,8.0,2694.0,28.0,2722.0
797,Maine,2020-04-01,14,2020,2.0,6.0,0.0,41.0,41.0
798,Maine,2020-04-02,14,2020,0.0,5.0,0.0,32.0,32.0
799,Maine,2020-04-03,14,2020,2.0,7.0,0.0,56.0,56.0
800,Maine,2020-04-04,14,2020,1.0,8.0,0.0,24.0,24.0
801,Maine,2020-04-05,15,2020,0.0,3.0,0.0,14.0,14.0
802,Maine,2020-04-06,15,2020,0.0,6.0,0.0,29.0,29.0
803,Maine,2020-04-07,15,2020,2.0,7.0,0.0,20.0,20.0
804,Maine,2020-04-08,15,2020,2.0,2.0,0.0,18.0,18.0
806,Michigan,2020-03-06,10,2020,0.0,0.0,0.0,0.0,0.0
807,Michigan,2020-03-07,10,2020,0.0,0.0,10.0,0.0,10.0
808,Michigan,2020-03-08,11,2020,0.0,0.0,8.0,0.0,8.0
809,Michigan,2020-03-09,11,2020,0.0,0.0,10.0,0.0,10.0
810,Michigan,2020-03-10,11,2020,0.0,0.0,3.0,0.0,3.0
811,Michigan,2020-03-11,11,2020,0.0,0.0,18.0,2.0,20.0
812,Michigan,2020-03-12,11,2020,0.0,0.0,34.0,0.0,34.0
813,Michigan,2020-03-13,11,2020,0.0,0.0,42.0,14.0,56.0
814,Michigan,2020-03-14,11,2020,0.0,0.0,72.0,9.0,81.0
815,Michigan,2020-03-15,12,2020,0.0,0.0,0.0,8.0,8.0
816,Michigan,2020-03-16,12,2020,0.0,0.0,67.0,20.0,87.0
817,Michigan,2020-03-17,12,2020,0.0,0.0,0.0,12.0,12.0
818,Michigan,2020-03-18,12,2020,0.0,0.0,0.0,15.0,15.0
819,Michigan,2020-03-19,12,2020,3.0,0.0,1841.0,256.0,2097.0
820,Michigan,2020-03-20,12,2020,0.0,0.0,-44.0,213.0,169.0
821,Michigan,2020-03-21,12,2020,2.0,0.0,0.0,238.0,238.0
822,Michigan,2020-03-22,13,2020,3.0,0.0,0.0,248.0,248.0
823,Michigan,2020-03-23,13,2020,7.0,0.0,0.0,293.0,293.0
824,Michigan,2020-03-24,13,2020,9.0,0.0,0.0,463.0,463.0
825,Michigan,2020-03-25,13,2020,19.0,0.0,0.0,503.0,503.0
826,Michigan,2020-03-26,13,2020,17.0,0.0,4481.0,562.0,5043.0
827,Michigan,2020-03-27,13,2020,32.0,0.0,0.0,801.0,801.0
828,Michigan,2020-03-28,13,2020,0.0,0.0,2559.0,0.0,2559.0
829,Michigan,2020-03-29,14,2020,40.0,0.0,2784.0,1829.0,4613.0
830,Michigan,2020-03-30,14,2020,52.0,0.0,0.0,1012.0,1012.0
831,Michigan,2020-03-31,14,2020,75.0,0.0,0.0,1117.0,1117.0
832,Michigan,2020-04-01,14,2020,78.0,0.0,0.0,1719.0,1719.0
833,Michigan,2020-04-02,14,2020,80.0,0.0,0.0,1457.0,1457.0
834,Michigan,2020-04-03,14,2020,62.0,0.0,0.0,1953.0,1953.0
835,Michigan,2020-04-04,14,2020,61.0,0.0,0.0,1481.0,1481.0
836,Michigan,2020-04-05,15,2020,77.0,0.0,18137.0,1493.0,19630.0
837,Michigan,2020-04-06,15,2020,110.0,0.0,0.0,1503.0,1503.0
838,Michigan,2020-04-07,15,2020,118.0,0.0,1332.0,1749.0,3081.0
839,Michigan,2020-04-08,15,2020,114.0,0.0,0.0,1376.0,1376.0
841,Minnesota,2020-03-07,10,2020,0.0,0.0,12.0,1.0,13.0
842,Minnesota,2020-03-08,11,2020,0.0,0.0,0.0,0.0,0.0
843,Minnesota,2020-03-09,11,2020,0.0,0.0,32.0,1.0,33.0
844,Minnesota,2020-03-10,11,2020,0.0,0.0,52.0,1.0,53.0
845,Minnesota,2020-03-11,11,2020,0.0,0.0,85.0,2.0,87.0
846,Minnesota,2020-03-12,11,2020,0.0,0.0,90.0,4.0,94.0
847,Minnesota,2020-03-13,11,2020,0.0,0.0,234.0,5.0,239.0
848,Minnesota,2020-03-14,11,2020,0.0,0.0,306.0,7.0,313.0
849,Minnesota,2020-03-15,12,2020,0.0,0.0,540.0,14.0,554.0
850,Minnesota,2020-03-16,12,2020,0.0,0.0,452.0,19.0,471.0
851,Minnesota,2020-03-17,12,2020,0.0,0.0,437.0,6.0,443.0
852,Minnesota,2020-03-18,12,2020,0.0,0.0,409.0,17.0,426.0
853,Minnesota,2020-03-19,12,2020,0.0,0.0,264.0,12.0,276.0
854,Minnesota,2020-03-20,12,2020,0.0,0.0,792.0,26.0,818.0
855,Minnesota,2020-03-21,12,2020,1.0,0.0,211.0,23.0,234.0
856,Minnesota,2020-03-22,13,2020,0.0,12.0,559.0,31.0,590.0
857,Minnesota,2020-03-23,13,2020,0.0,5.0,0.0,66.0,66.0
858,Minnesota,2020-03-24,13,2020,0.0,4.0,1039.0,27.0,1066.0
859,Minnesota,2020-03-25,13,2020,0.0,14.0,5638.0,25.0,5663.0
860,Minnesota,2020-03-26,13,2020,1.0,6.0,1416.0,59.0,1475.0
861,Minnesota,2020-03-27,13,2020,2.0,10.0,1001.0,52.0,1053.0
862,Minnesota,2020-03-28,13,2020,1.0,6.0,2083.0,43.0,2126.0
863,Minnesota,2020-03-29,14,2020,4.0,18.0,1466.0,62.0,1528.0
864,Minnesota,2020-03-30,14,2020,1.0,17.0,1092.0,73.0,1165.0
865,Minnesota,2020-03-31,14,2020,2.0,20.0,905.0,53.0,958.0
866,Minnesota,2020-04-01,14,2020,5.0,10.0,1351.0,60.0,1411.0
867,Minnesota,2020-04-02,14,2020,1.0,16.0,1150.0,53.0,1203.0
868,Minnesota,2020-04-03,14,2020,4.0,18.0,1786.0,47.0,1833.0
869,Minnesota,2020-04-04,14,2020,2.0,24.0,1120.0,76.0,1196.0
870,Minnesota,2020-04-05,15,2020,5.0,22.0,1284.0,70.0,1354.0
871,Minnesota,2020-04-06,15,2020,1.0,21.0,1300.0,51.0,1351.0
872,Minnesota,2020-04-07,15,2020,4.0,19.0,1049.0,83.0,1132.0
873,Minnesota,2020-04-08,15,2020,5.0,29.0,1408.0,85.0,1493.0
875,Missouri,2020-03-08,11,2020,0.0,0.0,0.0,1.0,1.0
876,Missouri,2020-03-09,11,2020,0.0,0.0,0.0,0.0,0.0
877,Missouri,2020-03-10,11,2020,0.0,0.0,0.0,0.0,0.0
878,Missouri,2020-03-11,11,2020,0.0,0.0,0.0,0.0,0.0
879,Missouri,2020-03-12,11,2020,0.0,0.0,64.0,0.0,64.0
880,Missouri,2020-03-13,11,2020,0.0,0.0,7.0,1.0,8.0
881,Missouri,2020-03-14,11,2020,0.0,0.0,19.0,2.0,21.0
882,Missouri,2020-03-15,12,2020,0.0,0.0,32.0,1.0,33.0
883,Missouri,2020-03-16,12,2020,0.0,0.0,42.0,1.0,43.0
884,Missouri,2020-03-17,12,2020,0.0,0.0,43.0,2.0,45.0
885,Missouri,2020-03-18,12,2020,0.0,0.0,46.0,5.0,51.0
886,Missouri,2020-03-19,12,2020,1.0,0.0,55.0,11.0,66.0
887,Missouri,2020-03-20,12,2020,0.0,0.0,61.0,23.0,84.0
888,Missouri,2020-03-21,12,2020,2.0,0.0,0.0,26.0,26.0
889,Missouri,2020-03-22,13,2020,0.0,0.0,0.0,17.0,17.0
890,Missouri,2020-03-23,13,2020,0.0,0.0,0.0,93.0,93.0
891,Missouri,2020-03-24,13,2020,0.0,0.0,0.0,0.0,0.0
892,Missouri,2020-03-25,13,2020,5.0,0.0,0.0,173.0,173.0
893,Missouri,2020-03-26,13,2020,0.0,0.0,0.0,146.0,146.0
894,Missouri,2020-03-27,13,2020,0.0,0.0,0.0,167.0,167.0
895,Missouri,2020-03-28,13,2020,2.0,0.0,9713.0,169.0,9882.0
896,Missouri,2020-03-29,14,2020,0.0,0.0,1465.0,0.0,1465.0
897,Missouri,2020-03-30,14,2020,3.0,0.0,1657.0,193.0,1850.0
898,Missouri,2020-03-31,14,2020,1.0,0.0,1410.0,296.0,1706.0
899,Missouri,2020-04-01,14,2020,4.0,0.0,1232.0,254.0,1486.0
900,Missouri,2020-04-02,14,2020,1.0,0.0,2003.0,253.0,2256.0
901,Missouri,2020-04-03,14,2020,0.0,0.0,1508.0,279.0,1787.0
902,Missouri,2020-04-04,14,2020,5.0,0.0,3257.0,178.0,3435.0
903,Missouri,2020-04-05,15,2020,10.0,0.0,2268.0,76.0,2344.0
904,Missouri,2020-04-06,15,2020,5.0,0.0,2231.0,355.0,2586.0
905,Missouri,2020-04-07,15,2020,14.0,0.0,1819.0,315.0,2134.0
906,Missouri,2020-04-08,15,2020,5.0,0.0,1851.0,290.0,2141.0
908,Northern Mariana Islands,2020-03-17,12,2020,0.0,0.0,0.0,0.0,0.0
909,Northern Mariana Islands,2020-03-18,12,2020,0.0,0.0,0.0,0.0,0.0
910,Northern Mariana Islands,2020-03-19,12,2020,0.0,0.0,0.0,0.0,0.0
911,Northern Mariana Islands,2020-03-20,12,2020,0.0,0.0,0.0,0.0,0.0
912,Northern Mariana Islands,2020-03-21,12,2020,0.0,0.0,0.0,0.0,0.0
913,Northern Mariana Islands,2020-03-22,13,2020,0.0,0.0,0.0,0.0,0.0
914,Northern Mariana Islands,2020-03-23,13,2020,0.0,0.0,0.0,0.0,0.0
915,Northern Mariana Islands,2020-03-24,13,2020,0.0,0.0,0.0,0.0,0.0
916,Northern Mariana Islands,2020-03-25,13,2020,0.0,0.0,0.0,0.0,0.0
917,Northern Mariana Islands,2020-03-26,13,2020,0.0,0.0,0.0,0.0,0.0
918,Northern Mariana Islands,2020-03-27,13,2020,0.0,0.0,0.0,0.0,0.0
919,Northern Mariana Islands,2020-03-28,13,2020,0.0,0.0,0.0,2.0,2.0
920,Northern Mariana Islands,2020-03-29,14,2020,0.0,0.0,0.0,0.0,0.0
921,Northern Mariana Islands,2020-03-30,14,2020,0.0,0.0,0.0,0.0,0.0
922,Northern Mariana Islands,2020-03-31,14,2020,0.0,0.0,0.0,0.0,0.0
923,Northern Mariana Islands,2020-04-01,14,2020,0.0,0.0,0.0,4.0,4.0
924,Northern Mariana Islands,2020-04-02,14,2020,1.0,0.0,13.0,2.0,15.0
925,Northern Mariana Islands,2020-04-03,14,2020,0.0,0.0,0.0,0.0,0.0
926,Northern Mariana Islands,2020-04-04,14,2020,0.0,0.0,0.0,0.0,0.0
927,Northern Mariana Islands,2020-04-05,15,2020,0.0,0.0,0.0,0.0,0.0
928,Northern Mariana Islands,2020-04-06,15,2020,0.0,0.0,0.0,0.0,0.0
929,Northern Mariana Islands,2020-04-07,15,2020,1.0,0.0,2.0,0.0,2.0
930,Northern Mariana Islands,2020-04-08,15,2020,0.0,0.0,12.0,3.0,15.0
932,Mississippi,2020-03-08,11,2020,0.0,0.0,0.0,0.0,0.0
933,Mississippi,2020-03-09,11,2020,0.0,0.0,0.0,0.0,0.0
934,Mississippi,2020-03-10,11,2020,0.0,0.0,0.0,0.0,0.0
935,Mississippi,2020-03-11,11,2020,0.0,0.0,20.0,0.0,20.0
936,Mississippi,2020-03-12,11,2020,0.0,0.0,21.0,1.0,22.0
937,Mississippi,2020-03-13,11,2020,0.0,0.0,0.0,3.0,3.0
938,Mississippi,2020-03-14,11,2020,0.0,0.0,43.0,2.0,45.0
939,Mississippi,2020-03-15,12,2020,0.0,0.0,0.0,4.0,4.0
940,Mississippi,2020-03-16,12,2020,0.0,0.0,193.0,2.0,195.0
941,Mississippi,2020-03-17,12,2020,0.0,0.0,91.0,9.0,100.0
942,Mississippi,2020-03-18,12,2020,0.0,0.0,111.0,13.0,124.0
943,Mississippi,2020-03-19,12,2020,0.0,0.0,73.0,16.0,89.0
944,Mississippi,2020-03-20,12,2020,1.0,0.0,143.0,30.0,173.0
945,Mississippi,2020-03-21,12,2020,0.0,0.0,0.0,60.0,60.0
946,Mississippi,2020-03-22,13,2020,0.0,33.0,419.0,67.0,486.0
947,Mississippi,2020-03-23,13,2020,0.0,0.0,29.0,42.0,71.0
948,Mississippi,2020-03-24,13,2020,0.0,53.0,409.0,71.0,480.0
949,Mississippi,2020-03-25,13,2020,1.0,31.0,14.0,57.0,71.0
950,Mississippi,2020-03-26,13,2020,4.0,33.0,725.0,108.0,833.0
951,Mississippi,2020-03-27,13,2020,2.0,35.0,269.0,94.0,363.0
952,Mississippi,2020-03-28,13,2020,5.0,34.0,0.0,84.0,84.0
953,Mississippi,2020-03-29,14,2020,1.0,16.0,0.0,95.0,95.0
954,Mississippi,2020-03-30,14,2020,2.0,-40.0,429.0,89.0,518.0
955,Mississippi,2020-03-31,14,2020,4.0,16.0,548.0,90.0,638.0
956,Mississippi,2020-04-01,14,2020,2.0,121.0,175.0,136.0,311.0
957,Mississippi,2020-04-02,14,2020,4.0,28.0,1041.0,104.0,1145.0
958,Mississippi,2020-04-03,14,2020,3.0,60.0,0.0,181.0,181.0
959,Mississippi,2020-04-04,14,2020,6.0,16.0,380.0,97.0,477.0
960,Mississippi,2020-04-05,15,2020,8.0,39.0,447.0,183.0,630.0
961,Mississippi,2020-04-06,15,2020,8.0,0.0,13052.0,100.0,13152.0
962,Mississippi,2020-04-07,15,2020,8.0,-98.0,0.0,177.0,177.0
963,Mississippi,2020-04-08,15,2020,8.0,33.0,0.0,88.0,88.0
965,Montana,2020-03-08,11,2020,0.0,0.0,0.0,0.0,0.0
966,Montana,2020-03-09,11,2020,0.0,0.0,0.0,0.0,0.0
967,Montana,2020-03-10,11,2020,0.0,0.0,4.0,0.0,4.0
968,Montana,2020-03-11,11,2020,0.0,0.0,6.0,0.0,6.0
969,Montana,2020-03-12,11,2020,0.0,0.0,13.0,1.0,14.0
970,Montana,2020-03-13,11,2020,0.0,0.0,21.0,0.0,21.0
971,Montana,2020-03-14,11,2020,0.0,0.0,48.0,4.0,52.0
972,Montana,2020-03-15,12,2020,0.0,0.0,0.0,2.0,2.0
973,Montana,2020-03-16,12,2020,0.0,0.0,95.0,0.0,95.0
974,Montana,2020-03-17,12,2020,0.0,0.0,105.0,1.0,106.0
975,Montana,2020-03-18,12,2020,0.0,0.0,196.0,2.0,198.0
976,Montana,2020-03-19,12,2020,0.0,0.0,262.0,2.0,264.0
977,Montana,2020-03-20,12,2020,0.0,0.0,170.0,4.0,174.0
978,Montana,2020-03-21,12,2020,0.0,0.0,215.0,4.0,219.0
979,Montana,2020-03-22,13,2020,0.0,0.0,0.0,11.0,11.0
980,Montana,2020-03-23,13,2020,0.0,0.0,0.0,3.0,3.0
981,Montana,2020-03-24,13,2020,0.0,0.0,497.0,12.0,509.0
982,Montana,2020-03-25,13,2020,0.0,0.0,305.0,7.0,312.0
983,Montana,2020-03-26,13,2020,0.0,1.0,180.0,18.0,198.0
984,Montana,2020-03-27,13,2020,0.0,6.0,462.0,37.0,499.0
985,Montana,2020-03-28,13,2020,1.0,0.0,666.0,21.0,687.0
986,Montana,2020-03-29,14,2020,0.0,1.0,887.0,25.0,912.0
987,Montana,2020-03-30,14,2020,3.0,2.0,-182.0,17.0,-165.0
988,Montana,2020-03-31,14,2020,0.0,4.0,273.0,13.0,286.0
989,Montana,2020-04-01,14,2020,1.0,3.0,476.0,24.0,500.0
990,Montana,2020-04-02,14,2020,0.0,3.0,383.0,19.0,402.0
991,Montana,2020-04-03,14,2020,0.0,4.0,240.0,16.0,256.0
992,Montana,2020-04-04,14,2020,0.0,0.0,579.0,22.0,601.0
993,Montana,2020-04-05,15,2020,1.0,0.0,405.0,21.0,426.0
994,Montana,2020-04-06,15,2020,0.0,0.0,174.0,13.0,187.0
995,Montana,2020-04-07,15,2020,0.0,4.0,175.0,20.0,195.0
996,Montana,2020-04-08,15,2020,0.0,3.0,400.0,13.0,413.0
998,North Carolina,2020-03-05,10,2020,0.0,0.0,0.0,0.0,0.0
999,North Carolina,2020-03-06,10,2020,0.0,0.0,0.0,1.0,1.0
1000,North Carolina,2020-03-07,10,2020,0.0,0.0,0.0,0.0,0.0
1001,North Carolina,2020-03-08,11,2020,0.0,0.0,0.0,0.0,0.0
1002,North Carolina,2020-03-09,11,2020,0.0,0.0,0.0,0.0,0.0
1003,North Carolina,2020-03-10,11,2020,0.0,0.0,0.0,5.0,5.0
1004,North Carolina,2020-03-11,11,2020,0.0,0.0,0.0,0.0,0.0
1005,North Carolina,2020-03-12,11,2020,0.0,0.0,60.0,5.0,65.0
1006,North Carolina,2020-03-13,11,2020,0.0,0.0,26.0,3.0,29.0
1007,North Carolina,2020-03-14,11,2020,0.0,0.0,51.0,8.0,59.0
1008,North Carolina,2020-03-15,12,2020,0.0,0.0,90.0,9.0,99.0
1009,North Carolina,2020-03-16,12,2020,0.0,0.0,69.0,1.0,70.0
1010,North Carolina,2020-03-17,12,2020,0.0,0.0,178.0,7.0,185.0
1011,North Carolina,2020-03-18,12,2020,0.0,0.0,1313.0,23.0,1336.0
1012,North Carolina,2020-03-19,12,2020,0.0,0.0,621.0,34.0,655.0
1013,North Carolina,2020-03-20,12,2020,0.0,0.0,688.0,40.0,728.0
1014,North Carolina,2020-03-21,12,2020,0.0,0.0,1996.0,47.0,2043.0
1015,North Carolina,2020-03-22,13,2020,0.0,0.0,1091.0,71.0,1162.0
1016,North Carolina,2020-03-23,13,2020,0.0,0.0,1958.0,42.0,2000.0
1017,North Carolina,2020-03-24,13,2020,0.0,0.0,0.0,101.0,101.0
1018,North Carolina,2020-03-25,13,2020,1.0,0.0,1844.0,106.0,1950.0
1019,North Carolina,2020-03-26,13,2020,1.0,0.0,2289.0,132.0,2421.0
1020,North Carolina,2020-03-27,13,2020,1.0,0.0,2099.0,127.0,2226.0
1021,North Carolina,2020-03-28,13,2020,1.0,0.0,2219.0,172.0,2391.0
1022,North Carolina,2020-03-29,14,2020,0.0,0.0,1313.0,105.0,1418.0
1023,North Carolina,2020-03-30,14,2020,2.0,0.0,1652.0,267.0,1919.0
1024,North Carolina,2020-03-31,14,2020,2.0,0.0,2051.0,191.0,2242.0
1025,North Carolina,2020-04-01,14,2020,2.0,0.0,3051.0,86.0,3137.0
1026,North Carolina,2020-04-02,14,2020,6.0,0.0,2163.0,273.0,2436.0
1027,North Carolina,2020-04-03,14,2020,3.0,0.0,2683.0,236.0,2919.0
1028,North Carolina,2020-04-04,14,2020,5.0,0.0,6866.0,309.0,7175.0
1029,North Carolina,2020-04-05,15,2020,7.0,0.0,1089.0,183.0,1272.0
1030,North Carolina,2020-04-06,15,2020,2.0,0.0,396.0,285.0,681.0
1031,North Carolina,2020-04-07,15,2020,13.0,0.0,5.0,351.0,356.0
1032,North Carolina,2020-04-08,15,2020,7.0,0.0,1700.0,205.0,1905.0
1034,North Dakota,2020-03-08,11,2020,0.0,0.0,0.0,0.0,0.0
1035,North Dakota,2020-03-09,11,2020,0.0,0.0,0.0,0.0,0.0
1036,North Dakota,2020-03-10,11,2020,0.0,0.0,6.0,0.0,6.0
1037,North Dakota,2020-03-11,11,2020,0.0,0.0,1.0,0.0,1.0
1038,North Dakota,2020-03-12,11,2020,0.0,0.0,5.0,1.0,6.0
1039,North Dakota,2020-03-13,11,2020,0.0,0.0,27.0,0.0,27.0
1040,North Dakota,2020-03-14,11,2020,0.0,0.0,15.0,0.0,15.0
1041,North Dakota,2020-03-15,12,2020,0.0,0.0,41.0,0.0,41.0
1042,North Dakota,2020-03-16,12,2020,0.0,0.0,28.0,0.0,28.0
1043,North Dakota,2020-03-17,12,2020,0.0,0.0,97.0,2.0,99.0
1044,North Dakota,2020-03-18,12,2020,0.0,0.0,48.0,3.0,51.0
1045,North Dakota,2020-03-19,12,2020,0.0,0.0,225.0,9.0,234.0
1046,North Dakota,2020-03-20,12,2020,0.0,0.0,307.0,5.0,312.0
1047,North Dakota,2020-03-21,12,2020,0.0,3.0,341.0,8.0,349.0
1048,North Dakota,2020-03-22,13,2020,0.0,0.0,119.0,0.0,119.0
1049,North Dakota,2020-03-23,13,2020,0.0,1.0,93.0,2.0,95.0
1050,North Dakota,2020-03-24,13,2020,0.0,1.0,101.0,4.0,105.0
1051,North Dakota,2020-03-25,13,2020,0.0,3.0,280.0,5.0,285.0
1052,North Dakota,2020-03-26,13,2020,0.0,2.0,305.0,13.0,318.0
1053,North Dakota,2020-03-27,13,2020,0.0,3.0,388.0,13.0,401.0
1054,North Dakota,2020-03-28,13,2020,1.0,3.0,382.0,18.0,400.0
1055,North Dakota,2020-03-29,14,2020,0.0,1.0,546.0,15.0,561.0
1056,North Dakota,2020-03-30,14,2020,1.0,2.0,373.0,11.0,384.0
1057,North Dakota,2020-03-31,14,2020,1.0,2.0,403.0,17.0,420.0
1058,North Dakota,2020-04-01,14,2020,0.0,2.0,220.0,16.0,236.0
1059,North Dakota,2020-04-02,14,2020,0.0,5.0,470.0,17.0,487.0
1060,North Dakota,2020-04-03,14,2020,0.0,1.0,804.0,14.0,818.0
1061,North Dakota,2020-04-04,14,2020,0.0,1.0,396.0,13.0,409.0
1062,North Dakota,2020-04-05,15,2020,0.0,1.0,559.0,21.0,580.0
1063,North Dakota,2020-04-06,15,2020,0.0,1.0,408.0,18.0,426.0
1064,North Dakota,2020-04-07,15,2020,1.0,1.0,478.0,12.0,490.0
1065,North Dakota,2020-04-08,15,2020,0.0,1.0,835.0,14.0,849.0
1067,Nebraska,2020-03-06,10,2020,0.0,0.0,0.0,0.0,0.0
1068,Nebraska,2020-03-07,10,2020,0.0,0.0,0.0,1.0,1.0
1069,Nebraska,2020-03-08,11,2020,0.0,0.0,0.0,0.0,0.0
1070,Nebraska,2020-03-09,11,2020,0.0,0.0,19.0,2.0,21.0
1071,Nebraska,2020-03-10,11,2020,0.0,0.0,11.0,0.0,11.0
1072,Nebraska,2020-03-11,11,2020,0.0,0.0,0.0,2.0,2.0
1073,Nebraska,2020-03-12,11,2020,0.0,0.0,33.0,5.0,38.0
1074,Nebraska,2020-03-13,11,2020,0.0,0.0,0.0,3.0,3.0
1075,Nebraska,2020-03-14,11,2020,0.0,0.0,0.0,1.0,1.0
1076,Nebraska,2020-03-15,12,2020,0.0,0.0,0.0,3.0,3.0
1077,Nebraska,2020-03-16,12,2020,0.0,0.0,90.0,1.0,91.0
1078,Nebraska,2020-03-17,12,2020,0.0,0.0,36.0,3.0,39.0
1079,Nebraska,2020-03-18,12,2020,0.0,0.0,0.0,3.0,3.0
1080,Nebraska,2020-03-19,12,2020,0.0,0.0,34.0,3.0,37.0
1081,Nebraska,2020-03-20,12,2020,0.0,0.0,0.0,5.0,5.0
1082,Nebraska,2020-03-21,12,2020,0.0,0.0,116.0,6.0,122.0
1083,Nebraska,2020-03-22,13,2020,0.0,0.0,0.0,10.0,10.0
1084,Nebraska,2020-03-23,13,2020,0.0,0.0,0.0,2.0,2.0
1085,Nebraska,2020-03-24,13,2020,0.0,0.0,619.0,2.0,621.0
1086,Nebraska,2020-03-25,13,2020,0.0,0.0,329.0,9.0,338.0
1087,Nebraska,2020-03-26,13,2020,0.0,0.0,280.0,12.0,292.0
1088,Nebraska,2020-03-27,13,2020,0.0,0.0,177.0,12.0,189.0
1089,Nebraska,2020-03-28,13,2020,2.0,0.0,143.0,11.0,154.0
1090,Nebraska,2020-03-29,14,2020,0.0,0.0,64.0,12.0,76.0
1091,Nebraska,2020-03-30,14,2020,0.0,0.0,616.0,37.0,653.0
1092,Nebraska,2020-03-31,14,2020,1.0,0.0,347.0,27.0,374.0
1093,Nebraska,2020-04-01,14,2020,1.0,0.0,544.0,38.0,582.0
1094,Nebraska,2020-04-02,14,2020,1.0,0.0,503.0,36.0,539.0
1095,Nebraska,2020-04-03,14,2020,1.0,0.0,509.0,33.0,542.0
1096,Nebraska,2020-04-04,14,2020,0.0,0.0,571.0,42.0,613.0
1097,Nebraska,2020-04-05,15,2020,2.0,0.0,500.0,42.0,542.0
1098,Nebraska,2020-04-06,15,2020,0.0,0.0,820.0,46.0,866.0
1099,Nebraska,2020-04-07,15,2020,2.0,0.0,433.0,38.0,471.0
1100,Nebraska,2020-04-08,15,2020,2.0,0.0,631.0,72.0,703.0
1102,New Hampshire,2020-03-05,10,2020,0.0,0.0,6.0,0.0,6.0
1103,New Hampshire,2020-03-06,10,2020,0.0,0.0,4.0,0.0,4.0
1104,New Hampshire,2020-03-07,10,2020,0.0,0.0,0.0,0.0,0.0
1105,New Hampshire,2020-03-08,11,2020,0.0,0.0,18.0,2.0,20.0
1106,New Hampshire,2020-03-09,11,2020,0.0,0.0,0.0,0.0,0.0
1107,New Hampshire,2020-03-10,11,2020,0.0,0.0,0.0,0.0,0.0
1108,New Hampshire,2020-03-11,11,2020,0.0,0.0,0.0,0.0,0.0
1109,New Hampshire,2020-03-12,11,2020,0.0,0.0,56.0,2.0,58.0
1110,New Hampshire,2020-03-13,11,2020,0.0,0.0,0.0,0.0,0.0
1111,New Hampshire,2020-03-14,11,2020,0.0,0.0,118.0,1.0,119.0
1112,New Hampshire,2020-03-15,12,2020,0.0,0.0,59.0,6.0,65.0
1113,New Hampshire,2020-03-16,12,2020,0.0,0.0,0.0,0.0,0.0
1114,New Hampshire,2020-03-17,12,2020,0.0,0.0,84.0,4.0,88.0
1115,New Hampshire,2020-03-18,12,2020,0.0,0.0,158.0,9.0,167.0
