,Season,Week,Percent_p_i,Num_influenza_deaths,Num_pneumonia_deaths,Total_deaths,Percent_complete,Calendar_year,State,Population,Deaths_per_hund_thou,Percent_p
7487,2018-19,5,0.1,4,24,281,1.0,2019,Maine,1344212,20.904440668585018,0.08540925266903915
7488,2018-19,6,0.109,4,29,302,1.0,2019,Maine,1344212,22.466694241682116,0.09602649006622517
7489,2018-19,7,0.086,3,22,292,1.0,2019,Maine,1344212,21.722763968778736,0.07534246575342465
7490,2018-19,8,0.11599999999999999,4,34,329,1.0,2019,Maine,1344212,24.475305978521245,0.1033434650455927
7491,2018-19,9,0.107,3,29,300,1.0,2019,Maine,1344212,22.31790818710144,0.09666666666666666
7492,2018-19,10,0.091,4,27,340,1.0,2019,Maine,1344212,25.293629278714967,0.07941176470588235
7493,2018-19,11,0.114,6,29,306,1.0,2019,Maine,1344212,22.76426635084347,0.09477124183006536
7494,2018-19,12,0.095,4,26,316,1.0,2019,Maine,1344212,23.50819662374685,0.08227848101265822
7495,2018-19,13,0.105,1,34,334,1.0,2019,Maine,1344212,24.847271114972937,0.10179640718562874
7496,2018-19,14,0.102,4,27,303,1.0,2019,Maine,1344212,22.541087268972454,0.0891089108910891
7497,2018-19,15,0.083,4,21,300,1.0,2019,Maine,1344212,22.31790818710144,0.07
7498,2018-19,16,0.11699999999999999,3,31,291,1.0,2019,Maine,1344212,21.6483709414884,0.10652920962199312
7499,2018-19,17,0.10300000000000001,2,29,300,1.0,2019,Maine,1344212,22.31790818710144,0.09666666666666666
7500,2018-19,18,0.092,0,27,294,1.0,2019,Maine,1344212,21.87155002335941,0.09183673469387756
7501,2018-19,19,0.057,0,17,299,1.0,2019,Maine,1344212,22.243515159811103,0.056856187290969896
7502,2018-19,20,0.067,0,17,255,0.946,2019,Maine,1344212,18.970221959036223,0.06666666666666667
7503,2018-19,21,0.06,0,16,266,0.987,2019,Maine,1344212,19.788545259229945,0.06015037593984962
7504,2018-19,22,0.081,0,22,271,1.0,2019,Maine,1344212,20.160510395681634,0.08118081180811808
7505,2018-19,23,0.042,0,11,263,0.976,2019,Maine,1344212,19.56536617735893,0.04182509505703422
7506,2018-19,24,0.096,0,27,282,1.0,2019,Maine,1344212,20.978833695875355,0.09574468085106383
7507,2018-19,25,0.07,0,19,271,1.0,2019,Maine,1344212,20.160510395681634,0.07011070110701106
7508,2018-19,26,0.107,0,28,262,0.972,2019,Maine,1344212,19.49097315006859,0.10687022900763359
7509,2018-19,27,0.052000000000000005,0,15,291,1.0,2019,Maine,1344212,21.6483709414884,0.05154639175257732
7510,2018-19,28,0.08,0,20,251,0.932,2019,Maine,1344212,18.672649849874873,0.0796812749003984
7511,2018-19,29,0.066,0,18,274,1.0,2019,Maine,1344212,20.38368947755265,0.06569343065693431
7512,2018-19,30,0.061,0,16,262,0.972,2019,Maine,1344212,19.49097315006859,0.061068702290076333
7513,2018-19,31,0.08900000000000001,0,24,269,0.998,2019,Maine,1344212,20.011724341100958,0.08921933085501858
7514,2018-19,32,0.061,0,16,264,0.98,2019,Maine,1344212,19.639759204649266,0.06060606060606061
7515,2018-19,33,0.055,0,15,274,1.0,2019,Maine,1344212,20.38368947755265,0.05474452554744526
7516,2018-19,34,0.044000000000000004,0,12,274,1.0,2019,Maine,1344212,20.38368947755265,0.043795620437956206
7517,2018-19,35,0.071,0,19,269,0.998,2019,Maine,1344212,20.011724341100958,0.07063197026022305
7518,2018-19,36,0.08800000000000001,0,23,262,0.972,2019,Maine,1344212,19.49097315006859,0.08778625954198473
7519,2018-19,37,0.057999999999999996,0,15,258,0.9570000000000001,2019,Maine,1344212,19.19340104090724,0.05813953488372093
7520,2018-19,38,0.049,0,14,288,1.0,2019,Maine,1344212,21.42519185961738,0.04861111111111111
7521,2018-19,39,0.09300000000000001,0,27,291,1.0,2019,Maine,1344212,21.6483709414884,0.09278350515463918
7522,2019-20,40,0.077,0,21,271,1.0,2019,Maine,1344212,20.160510395681634,0.07749077490774908
7523,2019-20,41,0.092,0,25,273,1.0,2019,Maine,1344212,20.309296450262313,0.09157509157509157
7524,2019-20,42,0.086,0,24,279,1.0,2019,Maine,1344212,20.75565461400434,0.08602150537634409
7525,2019-20,43,0.062,0,19,305,1.0,2019,Maine,1344212,22.689873323553133,0.06229508196721312
7526,2019-20,44,0.061,0,19,314,1.0,2019,Maine,1344212,23.359410569166176,0.06050955414012739
7527,2019-20,45,0.061,0,17,278,1.0,2019,Maine,1344212,20.681261586714,0.06115107913669065
7528,2019-20,46,0.065,0,21,321,1.0,2019,Maine,1344212,23.88016176019854,0.06542056074766354
7529,2019-20,47,0.07400000000000001,0,22,296,1.0,2019,Maine,1344212,22.020336077940087,0.07432432432432433
7530,2019-20,48,0.077,1,21,287,1.0,2019,Maine,1344212,21.350798832327044,0.07317073170731707
7531,2019-20,49,0.073,0,21,289,1.0,2019,Maine,1344212,21.499584886907723,0.0726643598615917
7532,2019-20,50,0.083,0,25,303,1.0,2019,Maine,1344212,22.541087268972454,0.08250825082508251
7533,2019-20,51,0.075,1,20,279,1.0,2019,Maine,1344212,20.75565461400434,0.07168458781362007
7534,2019-20,52,0.079,5,18,291,1.0,2019,Maine,1344212,21.6483709414884,0.061855670103092786
7535,2019-20,1,0.068,0,22,325,1.0,2020,Maine,1349012,24.09170563345619,0.06769230769230769
7536,2019-20,2,0.067,2,20,329,1.0,2020,Maine,1349012,24.388218933560267,0.060790273556231005
7537,2019-20,3,0.096,1,28,303,1.0,2020,Maine,1349012,22.460882482883772,0.0924092409240924
7538,2019-20,4,0.095,2,28,315,1.0,2020,Maine,1349012,23.350422383196,0.08888888888888889
7539,2019-20,5,0.084,3,22,297,1.0,2020,Maine,1349012,22.016112532727657,0.07407407407407407
7540,2019-20,6,0.11,7,29,327,1.0,2020,Maine,1349012,24.239962283508227,0.08868501529051988
7541,2019-20,7,0.079,3,23,330,1.0,2020,Maine,1349012,24.462347258586284,0.0696969696969697
7542,2019-20,8,0.066,1,19,305,1.0,2020,Maine,1349012,22.60913913293581,0.06229508196721312
7543,2019-20,9,0.10099999999999999,5,25,298,1.0,2020,Maine,1349012,22.090240857753678,0.08389261744966443
7544,2019-20,10,0.10099999999999999,2,30,318,1.0,2020,Maine,1349012,23.57280735827406,0.09433962264150944
7545,2019-20,11,0.11699999999999999,6,30,309,1.0,2020,Maine,1349012,22.905652433039887,0.0970873786407767
7546,2019-20,12,0.064,2,16,282,1.0,2020,Maine,1349012,20.90418765733737,0.05673758865248227
7547,2019-20,13,0.11800000000000001,1,32,279,1.0,2020,Maine,1349012,20.681802682259313,0.11469534050179211
7548,2012-13,1,0.111,4,79,747,0.8240000000000001,2013,Maryland,5923188,12.611451806020677,0.10575635876840696
7549,2012-13,2,0.11599999999999999,13,112,1078,1.0,2013,Maryland,5923188,18.199658697309626,0.1038961038961039
7550,2012-13,3,0.121,17,112,1064,1.0,2013,Maryland,5923188,17.96329949344846,0.10526315789473684
7551,2012-13,4,0.105,8,102,1051,1.0,2013,Maryland,5923188,17.743823089863096,0.09705042816365367
7552,2012-13,5,0.094,6,90,1025,1.0,2013,Maryland,5923188,17.304870282692363,0.08780487804878048
7553,2012-13,6,0.10099999999999999,3,92,944,1.0,2013,Maryland,5923188,15.93736346035277,0.09745762711864407
7554,2012-13,7,0.096,5,91,1001,1.0,2013,Maryland,5923188,16.899683076073224,0.09090909090909091
7555,2012-13,8,0.099,1,92,944,1.0,2013,Maryland,5923188,15.93736346035277,0.09745762711864407
7556,2012-13,9,0.085,0,78,916,1.0,2013,Maryland,5923188,15.464645052630443,0.0851528384279476
7557,2012-13,10,0.106,0,102,961,1.0,2013,Maryland,5923188,16.224371065041325,0.10613943808532779
7558,2012-13,11,0.086,1,79,932,1.0,2013,Maryland,5923188,15.7347698570432,0.08476394849785408
7559,2012-13,12,0.07400000000000001,4,64,921,1.0,2013,Maryland,5923188,15.54905905400943,0.06948968512486428
7560,2012-13,13,0.081,1,74,931,1.0,2013,Maryland,5923188,15.717887056767404,0.079484425349087
7561,2012-13,14,0.087,1,74,867,0.956,2013,Maryland,5923188,14.637387839116368,0.0853517877739331
7562,2012-13,15,0.066,1,60,930,1.0,2013,Maryland,5923188,15.701004256491606,0.06451612903225806
7563,2012-13,16,0.067,2,55,852,0.9390000000000001,2013,Maryland,5923188,14.384145834979407,0.06455399061032864
7564,2012-13,17,0.079,0,62,787,0.868,2013,Maryland,5923188,13.286763817052574,0.07878017789072427
7565,2012-13,18,0.08800000000000001,0,75,856,0.9440000000000001,2013,Maryland,5923188,14.451677036082597,0.08761682242990654
7566,2012-13,19,0.075,0,62,831,0.9159999999999999,2013,Maryland,5923188,14.02960702918766,0.07460890493381468
7567,2012-13,20,0.076,0,63,824,0.909,2013,Maryland,5923188,13.91142742725708,0.07645631067961164
7568,2012-13,21,0.085,0,71,836,0.922,2013,Maryland,5923188,14.114021030566649,0.08492822966507177
7569,2012-13,22,0.065,0,55,844,0.9309999999999999,2013,Maryland,5923188,14.249083432773027,0.06516587677725119
7570,2012-13,23,0.077,0,62,806,0.889,2013,Maryland,5923188,13.607537022292725,0.07692307692307693
7571,2012-13,24,0.057999999999999996,0,47,812,0.895,2013,Maryland,5923188,13.70883382394751,0.05788177339901478
7572,2012-13,25,0.08900000000000001,0,79,890,0.981,2013,Maryland,5923188,15.025692245459709,0.08876404494382023
7573,2012-13,26,0.08,0,65,811,0.894,2013,Maryland,5923188,13.691951023671713,0.08014796547472257
7574,2012-13,27,0.061,0,48,788,0.8690000000000001,2013,Maryland,5923188,13.303646617328372,0.06091370558375635
7575,2012-13,28,0.078,0,63,805,0.888,2013,Maryland,5923188,13.590654222016928,0.0782608695652174
7576,2012-13,29,0.07400000000000001,0,65,883,0.9740000000000001,2013,Maryland,5923188,14.907512643529127,0.07361268403171008
7577,2012-13,30,0.049,0,40,809,0.892,2013,Maryland,5923188,13.658185423120118,0.049443757725587144
7578,2012-13,31,0.055999999999999994,0,45,800,0.882,2013,Maryland,5923188,13.506240220637942,0.05625
7579,2012-13,32,0.07400000000000001,0,60,814,0.898,2013,Maryland,5923188,13.742599424499105,0.07371007371007371
7580,2012-13,33,0.071,0,55,774,0.853,2013,Maryland,5923188,13.067287413467207,0.0710594315245478
7581,2012-13,34,0.07200000000000001,0,57,795,0.877,2013,Maryland,5923188,13.421826219258953,0.07169811320754717
7582,2012-13,35,0.059000000000000004,0,44,741,0.8170000000000001,2013,Maryland,5923188,12.510155004365894,0.059379217273954114
7583,2012-13,36,0.062,0,53,850,0.937,2013,Maryland,5923188,14.350380234427812,0.06235294117647059
7584,2012-13,37,0.057999999999999996,0,48,834,0.92,2013,Maryland,5923188,14.080255430015054,0.05755395683453238
7585,2012-13,38,0.079,0,65,821,0.905,2013,Maryland,5923188,13.860779026429688,0.07917174177831912
7586,2012-13,39,0.059000000000000004,0,50,851,0.938,2013,Maryland,5923188,14.36726303470361,0.05875440658049354
7587,2013-14,40,0.08,0,66,824,0.909,2013,Maryland,5923188,13.91142742725708,0.08009708737864078
7588,2013-14,41,0.06,0,50,832,0.917,2013,Maryland,5923188,14.046489829463459,0.06009615384615385
7589,2013-14,42,0.055,1,45,834,0.92,2013,Maryland,5923188,14.080255430015054,0.0539568345323741
7590,2013-14,43,0.067,0,54,807,0.89,2013,Maryland,5923188,13.624419822568523,0.06691449814126393
7591,2013-14,44,0.061,0,53,863,0.9520000000000001,2013,Maryland,5923188,14.569856638013178,0.06141367323290846
7592,2013-14,45,0.075,1,62,837,0.9229999999999999,2013,Maryland,5923188,14.130903830842446,0.07407407407407407
7593,2013-14,46,0.071,0,61,856,0.9440000000000001,2013,Maryland,5923188,14.451677036082597,0.07126168224299065
7594,2013-14,47,0.067,0,62,924,1.0,2013,Maryland,5923188,15.599707454836821,0.0670995670995671
7595,2013-14,48,0.062,1,53,869,0.958,2013,Maryland,5923188,14.671153439667963,0.06098964326812428
7596,2013-14,49,0.069,0,63,915,1.0,2013,Maryland,5923188,15.447762252354645,0.06885245901639345
7597,2013-14,50,0.065,0,58,894,0.986,2013,Maryland,5923188,15.093223446562899,0.06487695749440715
7598,2013-14,51,0.066,1,61,937,1.0,2013,Maryland,5923188,15.819183858422189,0.06510138740661686
7599,2013-14,52,0.07,1,59,862,0.951,2013,Maryland,5923188,14.552973837737381,0.06844547563805105
7600,2013-14,1,0.067,1,56,846,0.9329999999999999,2014,Maryland,5957283,14.201104765377101,0.06619385342789598
7601,2013-14,2,0.09300000000000001,0,77,827,0.912,2014,Maryland,5957283,13.882167424310712,0.09310761789600967
7602,2013-14,3,0.081,2,72,916,1.0,2014,Maryland,5957283,15.37613707456906,0.07860262008733625
7603,2013-14,4,0.073,1,66,922,1.0,2014,Maryland,5957283,15.476854129642657,0.07158351409978309
7604,2013-14,5,0.092,5,80,927,1.0,2014,Maryland,5957283,15.560785008870655,0.08629989212513485
7605,2013-14,6,0.08,7,69,949,1.0,2014,Maryland,5957283,15.930080877473841,0.07270811380400422
7606,2013-14,7,0.087,4,83,1000,1.0,2014,Maryland,5957283,16.78617584559941,0.083
7607,2013-14,8,0.08199999999999999,4,74,950,1.0,2014,Maryland,5957283,15.94686705331944,0.07789473684210527
7608,2013-14,9,0.083,2,76,943,1.0,2014,Maryland,5957283,15.829363822400245,0.08059384941675504
7609,2013-14,10,0.078,3,70,939,1.0,2014,Maryland,5957283,15.762219119017846,0.07454739084132056
7610,2013-14,11,0.076,1,67,900,0.992,2014,Maryland,5957283,15.10755826103947,0.07444444444444444
7611,2013-14,12,0.079,1,68,874,0.9640000000000001,2014,Maryland,5957283,14.671117689053885,0.07780320366132723
7612,2013-14,13,0.098,1,85,879,0.9690000000000001,2014,Maryland,5957283,14.755048568281882,0.09670079635949944
7613,2013-14,14,0.073,0,65,894,0.986,2014,Maryland,5957283,15.006841205965873,0.07270693512304251
7614,2013-14,15,0.068,1,58,868,0.9570000000000001,2014,Maryland,5957283,14.570400633980288,0.06682027649769585
7615,2013-14,16,0.064,2,53,861,0.9490000000000001,2014,Maryland,5957283,14.452897403061092,0.06155632984901278
7616,2013-14,17,0.066,0,58,874,0.9640000000000001,2014,Maryland,5957283,14.671117689053885,0.06636155606407322
7617,2013-14,18,0.068,0,59,864,0.953,2014,Maryland,5957283,14.503255930597891,0.06828703703703703
7618,2013-14,19,0.06,0,52,860,0.948,2014,Maryland,5957283,14.436111227215493,0.06046511627906977
7619,2013-14,20,0.06,0,48,795,0.877,2014,Maryland,5957283,13.345009797251532,0.06037735849056604
7620,2013-14,21,0.08,1,64,810,0.893,2014,Maryland,5957283,13.596802434935523,0.07901234567901234
7621,2013-14,22,0.059000000000000004,0,49,831,0.9159999999999999,2014,Maryland,5957283,13.94931212769311,0.05896510228640193
7622,2013-14,23,0.064,0,55,857,0.945,2014,Maryland,5957283,14.385752699678696,0.06417736289381563
7623,2013-14,24,0.059000000000000004,0,48,815,0.899,2014,Maryland,5957283,13.68073331416352,0.05889570552147239
7624,2013-14,25,0.079,0,62,789,0.87,2014,Maryland,5957283,13.244292742177935,0.07858048162230671
7625,2013-14,26,0.061,0,51,833,0.919,2014,Maryland,5957283,13.982884479384309,0.061224489795918366
7626,2013-14,27,0.052000000000000005,0,42,813,0.8959999999999999,2014,Maryland,5957283,13.647160962472322,0.05166051660516605
7627,2013-14,28,0.063,0,54,853,0.941,2014,Maryland,5957283,14.318607996296297,0.06330597889800703
7628,2013-14,29,0.07200000000000001,0,58,807,0.89,2014,Maryland,5957283,13.546443907398725,0.07187112763320942
7629,2013-14,30,0.073,0,62,849,0.9359999999999999,2014,Maryland,5957283,14.2514632929139,0.07302709069493522
7630,2013-14,31,0.057,0,48,845,0.932,2014,Maryland,5957283,14.184318589531502,0.05680473372781065
7631,2013-14,32,0.05,0,41,828,0.9129999999999999,2014,Maryland,5957283,13.898953600156313,0.049516908212560384
7632,2013-14,33,0.063,0,50,795,0.877,2014,Maryland,5957283,13.345009797251532,0.06289308176100629
7633,2013-14,34,0.06,0,49,822,0.9059999999999999,2014,Maryland,5957283,13.798236545082716,0.05961070559610705
7634,2013-14,35,0.054000000000000006,0,44,814,0.898,2014,Maryland,5957283,13.663947138317921,0.05405405405405406
7635,2013-14,36,0.071,0,58,816,0.9,2014,Maryland,5957283,13.69751949000912,0.07107843137254902
7636,2013-14,37,0.057,0,45,784,0.865,2014,Maryland,5957283,13.160361862949937,0.05739795918367347
7637,2013-14,38,0.071,0,60,849,0.9359999999999999,2014,Maryland,5957283,14.2514632929139,0.0706713780918728
7638,2013-14,39,0.061,0,50,815,0.899,2014,Maryland,5957283,13.68073331416352,0.06134969325153374
7639,2014-15,40,0.064,0,57,890,0.981,2014,Maryland,5957283,14.939696502583475,0.06404494382022471
7640,2014-15,41,0.08199999999999999,0,75,911,1.0,2014,Maryland,5957283,15.292206195341063,0.08232711306256861
7641,2014-15,42,0.07200000000000001,0,62,867,0.956,2014,Maryland,5957283,14.553614458134689,0.07151095732410612
7642,2014-15,43,0.081,0,70,862,0.951,2014,Maryland,5957283,14.469683578906691,0.08120649651972157
7643,2014-15,44,0.07200000000000001,0,60,832,0.917,2014,Maryland,5957283,13.96609830353871,0.07211538461538461
7644,2014-15,45,0.063,0,53,844,0.9309999999999999,2014,Maryland,5957283,14.167532413685903,0.06279620853080568
7645,2014-15,46,0.054000000000000006,0,47,863,0.9520000000000001,2014,Maryland,5957283,14.486469754752292,0.054461181923522596
7646,2014-15,47,0.061,0,55,895,0.987,2014,Maryland,5957283,15.023627381811473,0.061452513966480445
7647,2014-15,48,0.063,0,60,955,1.0,2014,Maryland,5957283,16.030797932547436,0.06282722513089005
7648,2014-15,49,0.062,0,59,954,1.0,2014,Maryland,5957283,16.014011756701837,0.06184486373165619
7649,2014-15,50,0.07200000000000001,3,67,975,1.0,2014,Maryland,5957283,16.366521449459427,0.06871794871794872
7650,2014-15,51,0.08199999999999999,2,80,1002,1.0,2014,Maryland,5957283,16.81974819729061,0.07984031936127745
7651,2014-15,52,0.098,10,86,979,1.0,2014,Maryland,5957283,16.433666152841823,0.08784473953013279
7652,2014-15,53,0.11800000000000001,25,104,1092,1.0,2014,Maryland,5957283,18.330504023394557,0.09523809523809523
7653,2014-15,1,0.141,35,124,1129,1.0,2015,Maryland,5985562,18.862055058489076,0.10983170947741364
7654,2014-15,2,0.131,24,117,1080,1.0,2015,Maryland,5985562,18.043418479334104,0.10833333333333334
7655,2014-15,3,0.13,16,124,1076,1.0,2015,Maryland,5985562,17.976591003484717,0.11524163568773234
7656,2014-15,4,0.09300000000000001,10,86,1033,1.0,2015,Maryland,5985562,17.258195638103825,0.08325266214908035
7657,2014-15,5,0.09699999999999999,2,89,938,1.0,2015,Maryland,5985562,15.671043086680916,0.09488272921108742
7658,2014-15,6,0.08199999999999999,4,71,910,1.0,2015,Maryland,5985562,15.203250755735217,0.07802197802197802
7659,2014-15,7,0.067,2,63,967,1.0,2015,Maryland,5985562,16.15554228658896,0.06514994829369183
7660,2014-15,8,0.075,0,68,911,1.0,2015,Maryland,5985562,15.219957624697564,0.07464324917672886
7661,2014-15,9,0.069,1,59,869,0.958,2015,Maryland,5985562,14.518269128279014,0.06789413118527042
7662,2014-15,10,0.083,4,73,923,1.0,2015,Maryland,5985562,15.42044005224572,0.0790899241603467
7663,2014-15,11,0.06,2,54,940,1.0,2015,Maryland,5985562,15.704456824605609,0.0574468085106383
7664,2014-15,12,0.067,2,60,923,1.0,2015,Maryland,5985562,15.42044005224572,0.06500541711809317
7665,2014-15,13,0.07400000000000001,0,65,877,0.9670000000000001,2015,Maryland,5985562,14.651924079977785,0.07411630558722919
7666,2014-15,14,0.061,3,52,905,0.998,2015,Maryland,5985562,15.119716410923486,0.057458563535911604
7667,2014-15,15,0.08,2,66,854,0.9420000000000001,2015,Maryland,5985562,14.267666093843818,0.07728337236533958
7668,2014-15,16,0.079,1,68,873,0.963,2015,Maryland,5985562,14.5850966041284,0.07789232531500573
7669,2014-15,17,0.062,0,57,925,1.0,2015,Maryland,5985562,15.453853790170413,0.061621621621621624
7670,2014-15,18,0.051,0,47,917,1.0,2015,Maryland,5985562,15.320198838471642,0.05125408942202835
7671,2014-15,19,0.073,0,62,846,0.9329999999999999,2015,Maryland,5985562,14.134011142145049,0.07328605200945626
7672,2014-15,20,0.063,0,53,839,0.925,2015,Maryland,5985562,14.017063059408624,0.0631704410011919
7673,2014-15,21,0.081,0,71,875,0.965,2015,Maryland,5985562,14.618510342053094,0.08114285714285714
7674,2014-15,22,0.065,0,57,875,0.965,2015,Maryland,5985562,14.618510342053094,0.06514285714285714
7675,2014-15,23,0.083,0,73,877,0.9670000000000001,2015,Maryland,5985562,14.651924079977785,0.08323831242873432
7676,2014-15,24,0.054000000000000006,0,48,887,0.978,2015,Maryland,5985562,14.81899276960125,0.05411499436302142
7677,2014-15,25,0.057999999999999996,0,51,873,0.963,2015,Maryland,5985562,14.5850966041284,0.058419243986254296
7678,2014-15,26,0.061,0,54,885,0.976,2015,Maryland,5985562,14.785579031676557,0.061016949152542375
7679,2014-15,27,0.07,0,59,847,0.934,2015,Maryland,5985562,14.150718011107394,0.06965761511216056
7680,2014-15,28,0.066,0,55,835,0.9209999999999999,2015,Maryland,5985562,13.950235583559238,0.0658682634730539
7681,2014-15,29,0.079,1,65,839,0.925,2015,Maryland,5985562,14.017063059408624,0.07747318235995232
7682,2014-15,30,0.065,0,58,899,0.991,2015,Maryland,5985562,15.019475197149406,0.06451612903225806
7683,2014-15,31,0.06,0,49,818,0.902,2015,Maryland,5985562,13.666218811199348,0.05990220048899755
7684,2014-15,32,0.081,0,71,876,0.966,2015,Maryland,5985562,14.635217211015439,0.08105022831050228
7685,2014-15,33,0.064,0,56,879,0.9690000000000001,2015,Maryland,5985562,14.685337817902479,0.06370875995449374
7686,2014-15,34,0.073,0,60,826,0.9109999999999999,2015,Maryland,5985562,13.79987376289812,0.07263922518159806
7687,2014-15,35,0.057999999999999996,0,47,816,0.9,2015,Maryland,5985562,13.632805073274657,0.05759803921568627
7688,2014-15,36,0.065,0,54,833,0.919,2015,Maryland,5985562,13.916821845634544,0.06482593037214886
7689,2014-15,37,0.057999999999999996,0,48,827,0.912,2015,Maryland,5985562,13.816580631860466,0.05804111245465538
7690,2014-15,38,0.055,0,44,800,0.882,2015,Maryland,5985562,13.365495169877114,0.055
7691,2014-15,39,0.052000000000000005,0,45,865,0.9540000000000001,2015,Maryland,5985562,14.45144165242963,0.05202312138728324
7692,2015-16,40,0.071,1,63,901,0.9940000000000001,2015,Maryland,5985562,15.0528889350741,0.06992230854605994
7693,2015-16,41,0.064,0,57,894,0.986,2015,Maryland,5985562,14.935940852337675,0.06375838926174497
7694,2015-16,42,0.064,0,56,877,0.9670000000000001,2015,Maryland,5985562,14.651924079977785,0.06385404789053592
7695,2015-16,43,0.057,2,53,959,1.0,2015,Maryland,5985562,16.02188733489019,0.05526590198123045
7696,2015-16,44,0.075,1,66,898,0.99,2015,Maryland,5985562,15.002768328187061,0.07349665924276169
7697,2015-16,45,0.057,0,48,844,0.9309999999999999,2015,Maryland,5985562,14.100597404220355,0.05687203791469194
7698,2015-16,46,0.063,0,56,893,0.985,2015,Maryland,5985562,14.919233983375328,0.06270996640537514
7699,2015-16,47,0.06,2,50,865,0.9540000000000001,2015,Maryland,5985562,14.45144165242963,0.057803468208092484
7700,2015-16,48,0.07200000000000001,0,69,965,1.0,2015,Maryland,5985562,16.122128548664268,0.07150259067357513
7701,2015-16,49,0.063,1,57,926,1.0,2015,Maryland,5985562,15.47056065913276,0.061555075593952485
7702,2015-16,50,0.08,1,72,912,1.0,2015,Maryland,5985562,15.23666449365991,0.07894736842105263
7703,2015-16,51,0.07,1,61,885,0.976,2015,Maryland,5985562,14.785579031676557,0.06892655367231638
7704,2015-16,52,0.064,2,56,900,0.992,2015,Maryland,5985562,15.036182066111753,0.06222222222222222
7705,2015-16,1,0.068,1,64,958,1.0,2016,Maryland,6003323,15.957828689210958,0.06680584551148225
7706,2015-16,2,0.084,0,83,994,1.0,2016,Maryland,6003323,16.557496573147905,0.08350100603621731
7707,2015-16,3,0.073,0,66,905,0.998,2016,Maryland,6003323,15.074984304526009,0.07292817679558011
7708,2015-16,4,0.086,0,88,1027,1.0,2016,Maryland,6003323,17.10719213342344,0.08568646543330087
7709,2015-16,5,0.073,0,74,1008,1.0,2016,Maryland,6003323,16.790700750234492,0.07341269841269842
7710,2015-16,6,0.069,1,68,1003,1.0,2016,Maryland,6003323,16.70741354413214,0.06779661016949153
7711,2015-16,7,0.061,1,56,937,1.0,2016,Maryland,6003323,15.608022423581073,0.05976520811099253
7712,2015-16,8,0.061,0,57,938,1.0,2016,Maryland,6003323,15.624679864801543,0.060767590618336885
7713,2015-16,9,0.084,6,74,950,1.0,2016,Maryland,6003323,15.824569159447192,0.07789473684210527
7714,2015-16,10,0.091,3,86,974,1.0,2016,Maryland,6003323,16.224347748738488,0.08829568788501027
7715,2015-16,11,0.085,5,72,902,0.995,2016,Maryland,6003323,15.025011980864598,0.07982261640798226
7716,2015-16,12,0.087,6,76,940,1.0,2016,Maryland,6003323,15.657994747242485,0.08085106382978724
7717,2015-16,13,0.08,1,76,958,1.0,2016,Maryland,6003323,15.957828689210958,0.07933194154488518
7718,2015-16,14,0.078,5,71,970,1.0,2016,Maryland,6003323,16.157717983856607,0.0731958762886598
7719,2015-16,15,0.076,0,71,931,1.0,2016,Maryland,6003323,15.508077776258249,0.07626208378088077
7720,2015-16,16,0.075,1,71,962,1.0,2016,Maryland,6003323,16.02445845409284,0.07380457380457381
7721,2015-16,17,0.081,3,71,916,1.0,2016,Maryland,6003323,15.258216157951187,0.07751091703056769
7722,2015-16,18,0.066,0,56,854,0.9420000000000001,2016,Maryland,6003323,14.225454802282002,0.06557377049180328
7723,2015-16,19,0.054000000000000006,6,43,910,1.0,2016,Maryland,6003323,15.158271510628364,0.04725274725274725
7724,2015-16,20,0.067,1,61,924,1.0,2016,Maryland,6003323,15.391475687714953,0.06601731601731602
7725,2015-16,21,0.055,0,52,937,1.0,2016,Maryland,6003323,15.608022423581073,0.05549626467449306
7726,2015-16,22,0.068,1,62,923,1.0,2016,Maryland,6003323,15.374818246494483,0.06717226435536294
7727,2015-16,23,0.07200000000000001,0,64,890,0.981,2016,Maryland,6003323,14.825122686218949,0.07191011235955057
7728,2015-16,24,0.062,0,57,926,1.0,2016,Maryland,6003323,15.424790570155894,0.061555075593952485
7729,2015-16,25,0.06,0,52,864,0.953,2016,Maryland,6003323,14.39202921448671,0.06018518518518518
7730,2015-16,26,0.051,0,43,844,0.9309999999999999,2016,Maryland,6003323,14.058880390077295,0.0509478672985782
7731,2015-16,27,0.055,0,51,929,1.0,2016,Maryland,6003323,15.474762893817307,0.05489773950484392
7732,2015-16,28,0.055999999999999994,0,50,887,0.978,2016,Maryland,6003323,14.775150362557536,0.05636978579481398
7733,2015-16,29,0.053,0,48,905,0.998,2016,Maryland,6003323,15.074984304526009,0.05303867403314917
7734,2015-16,30,0.053,0,46,861,0.9490000000000001,2016,Maryland,6003323,14.342056890825297,0.053426248548199766
7735,2015-16,31,0.054000000000000006,1,49,934,1.0,2016,Maryland,6003323,15.55805009991966,0.05246252676659529
7736,2015-16,32,0.053,0,47,888,0.9790000000000001,2016,Maryland,6003323,14.791807803778006,0.05292792792792793
7737,2015-16,33,0.054000000000000006,0,50,918,1.0,2016,Maryland,6003323,15.291531040392128,0.054466230936819175
7738,2015-16,34,0.049,0,45,915,1.0,2016,Maryland,6003323,15.241558716730717,0.04918032786885246
7739,2015-16,35,0.045,0,41,904,0.997,2016,Maryland,6003323,15.058326863305538,0.04535398230088496
7740,2015-16,36,0.054000000000000006,0,50,926,1.0,2016,Maryland,6003323,15.424790570155894,0.05399568034557235
