,State,Season,Week,Percent_P_I,Num_Influenza_Deaths,Num_Pneumonia_Deaths,Total_Deaths,Percent_Complete,Calendar_Year
11823,New Mexico,2015-16,43,4.1,0,13,315,0.9229999999999999,2015
11824,New Mexico,2015-16,44,7.6,0,25,328,0.961,2015
11825,New Mexico,2015-16,45,8.2,0,30,368,1.0,2015
11826,New Mexico,2015-16,46,6.9,2,24,379,1.0,2015
11827,New Mexico,2015-16,47,6.1,0,19,314,0.92,2015
11828,New Mexico,2015-16,48,8.8,0,31,354,1.0,2015
11829,New Mexico,2015-16,49,5.8,0,19,328,0.961,2015
11830,New Mexico,2015-16,50,5.1,0,18,356,1.0,2015
11831,New Mexico,2015-16,51,6.9,1,23,349,1.0,2015
11832,New Mexico,2015-16,52,7.9,0,28,356,1.0,2015
11833,New Mexico,2015-16,1,9.4,0,36,384,1.0,2016
11834,New Mexico,2015-16,2,8.3,0,30,362,1.0,2016
11835,New Mexico,2015-16,3,9.5,0,36,377,1.0,2016
11836,New Mexico,2015-16,4,9.2,1,33,369,1.0,2016
11837,New Mexico,2015-16,5,4.7,0,17,363,1.0,2016
11838,New Mexico,2015-16,6,7.7,1,28,378,1.0,2016
11839,New Mexico,2015-16,7,9.8,2,37,399,1.0,2016
11840,New Mexico,2015-16,8,8.8,1,32,374,1.0,2016
11841,New Mexico,2015-16,9,8.9,5,29,383,1.0,2016
11842,New Mexico,2015-16,10,11.6,3,46,421,1.0,2016
11843,New Mexico,2015-16,11,11.3,5,40,400,1.0,2016
11844,New Mexico,2015-16,12,10.3,3,36,377,1.0,2016
11845,New Mexico,2015-16,13,9.4,4,35,416,1.0,2016
11846,New Mexico,2015-16,14,9.5,6,32,401,1.0,2016
11847,New Mexico,2015-16,15,7.2,0,25,345,1.0,2016
11848,New Mexico,2015-16,16,5.7,3,18,366,1.0,2016
11849,New Mexico,2015-16,17,6.4,0,21,326,0.956,2016
11850,New Mexico,2015-16,18,6.1,0,22,363,1.0,2016
11851,New Mexico,2015-16,19,9.7,0,33,339,0.9940000000000001,2016
11852,New Mexico,2015-16,20,7.5,0,24,321,0.941,2016
11853,New Mexico,2015-16,21,6.7,0,23,344,1.0,2016
11854,New Mexico,2015-16,22,8.4,0,31,370,1.0,2016
11855,New Mexico,2015-16,23,8.5,0,26,307,0.9,2016
11856,New Mexico,2015-16,24,4.6,1,14,329,0.9640000000000001,2016
11857,New Mexico,2015-16,25,8.0,0,25,313,0.917,2016
11858,New Mexico,2015-16,26,6.5,0,21,325,0.953,2016
11859,New Mexico,2015-16,27,5.4,0,18,334,0.9790000000000001,2016
11860,New Mexico,2015-16,28,6.1,0,21,342,1.0,2016
11861,New Mexico,2015-16,29,5.4,0,18,331,0.97,2016
11862,New Mexico,2015-16,30,4.2,0,14,331,0.97,2016
11863,New Mexico,2015-16,31,5.3,0,18,340,0.997,2016
11864,New Mexico,2015-16,32,4.7,0,14,300,0.879,2016
11865,New Mexico,2015-16,33,6.6,0,23,349,1.0,2016
11866,New Mexico,2015-16,34,5.5,0,17,310,0.909,2016
11867,New Mexico,2015-16,35,6.2,0,21,337,0.988,2016
11868,New Mexico,2015-16,36,5.0,0,16,317,0.929,2016
11869,New Mexico,2015-16,37,6.8,0,24,354,1.0,2016
11870,New Mexico,2015-16,38,6.7,0,22,327,0.9590000000000001,2016
11871,New Mexico,2015-16,39,8.1,0,23,284,0.8320000000000001,2016
11872,New Mexico,2016-17,40,4.6,0,15,328,0.961,2016
11873,New Mexico,2016-17,41,5.1,0,18,356,1.0,2016
11874,New Mexico,2016-17,42,8.3,0,27,326,0.956,2016
11875,New Mexico,2016-17,43,5.0,0,18,358,1.0,2016
11876,New Mexico,2016-17,44,4.9,0,16,327,0.9590000000000001,2016
11877,New Mexico,2016-17,45,7.5,0,27,362,1.0,2016
11878,New Mexico,2016-17,46,4.5,0,15,334,0.9790000000000001,2016
11879,New Mexico,2016-17,47,5.2,0,17,330,0.9670000000000001,2016
11880,New Mexico,2016-17,48,7.8,0,27,345,1.0,2016
11881,New Mexico,2016-17,49,6.2,0,25,406,1.0,2016
11882,New Mexico,2016-17,50,8.2,1,26,330,0.9670000000000001,2016
11883,New Mexico,2016-17,51,5.9,0,22,376,1.0,2016
11884,New Mexico,2016-17,52,7.7,0,28,365,1.0,2016
11885,New Mexico,2016-17,1,6.3,0,25,399,1.0,2017
11886,New Mexico,2016-17,2,5.6,2,20,394,1.0,2017
11887,New Mexico,2016-17,3,9.2,1,34,380,1.0,2017
11888,New Mexico,2016-17,4,9.1,2,33,385,1.0,2017
11889,New Mexico,2016-17,5,8.0,0,28,352,1.0,2017
11890,New Mexico,2016-17,6,8.6,3,37,467,1.0,2017
11891,New Mexico,2016-17,7,10.5,1,39,381,1.0,2017
11892,New Mexico,2016-17,8,10.3,2,42,427,1.0,2017
11893,New Mexico,2016-17,9,9.1,7,30,406,1.0,2017
11894,New Mexico,2016-17,10,10.1,4,35,386,1.0,2017
11895,New Mexico,2016-17,11,8.1,3,29,396,1.0,2017
11896,New Mexico,2016-17,12,8.0,1,28,364,1.0,2017
11897,New Mexico,2016-17,13,9.1,2,29,342,1.0,2017
11898,New Mexico,2016-17,14,5.8,1,21,377,1.0,2017
11899,New Mexico,2016-17,15,7.7,1,27,363,1.0,2017
11900,New Mexico,2016-17,16,4.7,0,18,382,1.0,2017
11901,New Mexico,2016-17,17,8.2,0,30,367,1.0,2017
11902,New Mexico,2016-17,18,4.9,0,19,387,1.0,2017
11903,New Mexico,2016-17,19,6.6,0,26,393,1.0,2017
11904,New Mexico,2016-17,20,6.9,0,26,377,1.0,2017
11905,New Mexico,2016-17,21,6.7,1,20,313,0.917,2017
11906,New Mexico,2016-17,22,5.5,0,20,362,1.0,2017
11907,New Mexico,2016-17,23,5.5,0,18,326,0.956,2017
11908,New Mexico,2016-17,24,6.2,1,19,324,0.95,2017
11909,New Mexico,2016-17,25,6.8,0,21,307,0.9,2017
11910,New Mexico,2016-17,26,4.9,0,17,346,1.0,2017
11911,New Mexico,2016-17,27,2.7,1,8,329,0.9640000000000001,2017
11912,New Mexico,2016-17,28,6.2,0,20,324,0.95,2017
11913,New Mexico,2016-17,29,5.1,0,17,333,0.976,2017
11914,New Mexico,2016-17,30,5.0,0,16,321,0.941,2017
11915,New Mexico,2016-17,31,6.3,0,19,301,0.882,2017
11916,New Mexico,2016-17,32,4.5,0,15,331,0.97,2017
11917,New Mexico,2016-17,33,4.6,0,16,346,1.0,2017
11918,New Mexico,2016-17,34,4.6,0,13,283,0.83,2017
11919,New Mexico,2016-17,35,3.4,0,12,348,1.0,2017
11920,New Mexico,2016-17,36,6.6,0,22,333,0.976,2017
11921,New Mexico,2016-17,37,6.4,0,20,314,0.92,2017
11922,New Mexico,2016-17,38,7.2,0,23,321,0.941,2017
11923,New Mexico,2016-17,39,6.0,0,22,364,1.0,2017
11924,New Mexico,2017-18,40,4.6,0,16,349,1.0,2017
11925,New Mexico,2017-18,41,6.5,0,22,338,0.991,2017
11926,New Mexico,2017-18,42,4.6,0,17,367,1.0,2017
11927,New Mexico,2017-18,43,6.1,1,21,361,1.0,2017
11928,New Mexico,2017-18,44,5.3,0,18,337,0.988,2017
11929,New Mexico,2017-18,45,6.0,0,21,351,1.0,2017
11930,New Mexico,2017-18,46,6.6,0,22,333,0.976,2017
11931,New Mexico,2017-18,47,7.4,1,23,325,0.953,2017
11932,New Mexico,2017-18,48,9.6,0,37,387,1.0,2017
11933,New Mexico,2017-18,49,9.0,3,32,387,1.0,2017
11934,New Mexico,2017-18,50,5.4,0,19,349,1.0,2017
11935,New Mexico,2017-18,51,7.8,0,31,398,1.0,2017
11936,New Mexico,2017-18,52,10.3,5,34,380,1.0,2017
11937,New Mexico,2017-18,1,9.3,6,33,419,1.0,2018
11938,New Mexico,2017-18,2,10.2,10,31,403,1.0,2018
11939,New Mexico,2017-18,3,11.1,7,41,433,1.0,2018
11940,New Mexico,2017-18,4,11.3,9,37,407,1.0,2018
11941,New Mexico,2017-18,5,14.1,7,48,390,1.0,2018
11942,New Mexico,2017-18,6,9.7,6,34,411,1.0,2018
11943,New Mexico,2017-18,7,9.6,4,33,387,1.0,2018
11944,New Mexico,2017-18,8,8.5,6,28,399,1.0,2018
11945,New Mexico,2017-18,9,9.7,5,34,403,1.0,2018
11946,New Mexico,2017-18,10,8.8,2,34,408,1.0,2018
11947,New Mexico,2017-18,11,9.4,3,32,371,1.0,2018
11948,New Mexico,2017-18,12,5.0,2,17,381,1.0,2018
11949,New Mexico,2017-18,13,7.8,0,28,361,1.0,2018
11950,New Mexico,2017-18,14,5.0,0,19,380,1.0,2018
11951,New Mexico,2017-18,15,7.0,0,29,416,1.0,2018
11952,New Mexico,2017-18,16,6.9,1,23,347,1.0,2018
11953,New Mexico,2017-18,17,6.9,0,25,363,1.0,2018
11954,New Mexico,2017-18,18,5.2,1,17,349,1.0,2018
11955,New Mexico,2017-18,19,5.8,0,22,379,1.0,2018
11956,New Mexico,2017-18,20,5.5,0,18,330,0.9670000000000001,2018
11957,New Mexico,2017-18,21,5.8,0,18,308,0.903,2018
11958,New Mexico,2017-18,22,6.0,0,19,316,0.9259999999999999,2018
11959,New Mexico,2017-18,23,4.5,0,17,382,1.0,2018
11960,New Mexico,2017-18,24,3.4,0,13,378,1.0,2018
11961,New Mexico,2017-18,25,4.5,0,16,353,1.0,2018
11962,New Mexico,2017-18,26,7.3,0,25,344,1.0,2018
11963,New Mexico,2017-18,27,4.7,0,16,343,1.0,2018
11964,New Mexico,2017-18,28,4.2,0,14,331,0.97,2018
11965,New Mexico,2017-18,29,3.7,0,13,353,1.0,2018
11966,New Mexico,2017-18,30,5.1,0,18,350,1.0,2018
11967,New Mexico,2017-18,31,2.5,1,6,283,0.83,2018
11968,New Mexico,2017-18,32,4.9,0,18,365,1.0,2018
11969,New Mexico,2017-18,33,4.7,0,16,343,1.0,2018
11970,New Mexico,2017-18,34,6.1,0,20,329,0.9640000000000001,2018
11971,New Mexico,2017-18,35,3.7,0,12,325,0.953,2018
11972,New Mexico,2017-18,36,4.9,0,17,350,1.0,2018
11973,New Mexico,2017-18,37,6.8,0,25,367,1.0,2018
11974,New Mexico,2017-18,38,3.2,0,12,371,1.0,2018
11975,New Mexico,2017-18,39,4.0,0,13,323,0.9470000000000001,2018
11976,New Mexico,2018-19,40,3.4,0,11,324,0.95,2018
11977,New Mexico,2018-19,41,4.7,0,18,379,1.0,2018
11978,New Mexico,2018-19,42,5.5,1,19,364,1.0,2018
11979,New Mexico,2018-19,43,5.3,0,19,359,1.0,2018
11980,New Mexico,2018-19,44,5.4,0,20,371,1.0,2018
11981,New Mexico,2018-19,45,6.1,0,21,345,1.0,2018
11982,New Mexico,2018-19,46,3.5,0,14,399,1.0,2018
11983,New Mexico,2018-19,47,5.5,1,18,346,1.0,2018
11984,New Mexico,2018-19,48,7.3,0,26,354,1.0,2018
11985,New Mexico,2018-19,49,4.8,1,17,372,1.0,2018
11986,New Mexico,2018-19,50,6.0,1,21,367,1.0,2018
11987,New Mexico,2018-19,51,8.2,1,27,341,1.0,2018
11988,New Mexico,2018-19,52,6.7,1,25,390,1.0,2018
11989,New Mexico,2018-19,1,5.8,7,17,412,1.0,2019
11990,New Mexico,2018-19,2,8.4,4,34,454,1.0,2019
11991,New Mexico,2018-19,3,8.1,4,29,408,1.0,2019
11992,New Mexico,2018-19,4,7.1,3,23,366,1.0,2019
11993,New Mexico,2018-19,5,6.1,3,22,413,1.0,2019
11994,New Mexico,2018-19,6,6.4,5,19,374,1.0,2019
11995,New Mexico,2018-19,7,9.0,4,32,400,1.0,2019
11996,New Mexico,2018-19,8,7.7,5,25,390,1.0,2019
11997,New Mexico,2018-19,9,7.3,3,26,400,1.0,2019
11998,New Mexico,2018-19,10,6.8,1,22,338,0.991,2019
11999,New Mexico,2018-19,11,7.8,3,28,396,1.0,2019
12000,New Mexico,2018-19,12,5.6,1,22,411,1.0,2019
12001,New Mexico,2018-19,13,5.7,3,19,385,1.0,2019
12002,New Mexico,2018-19,14,4.0,2,12,354,1.0,2019
12003,New Mexico,2018-19,15,4.4,0,17,384,1.0,2019
12004,New Mexico,2018-19,16,5.8,1,20,365,1.0,2019
12005,New Mexico,2018-19,17,6.2,2,22,390,1.0,2019
12006,New Mexico,2018-19,18,5.9,0,22,370,1.0,2019
12007,New Mexico,2018-19,19,6.3,2,20,350,1.0,2019
12008,New Mexico,2018-19,20,8.2,1,28,354,1.0,2019
12009,New Mexico,2018-19,21,4.4,0,16,365,1.0,2019
12010,New Mexico,2018-19,22,5.0,0,18,360,1.0,2019
12011,New Mexico,2018-19,23,5.7,0,21,371,1.0,2019
12012,New Mexico,2018-19,24,6.1,0,23,376,1.0,2019
12013,New Mexico,2018-19,25,3.8,0,13,343,1.0,2019
12014,New Mexico,2018-19,26,2.9,0,10,344,1.0,2019
12015,New Mexico,2018-19,27,6.6,0,24,364,1.0,2019
12016,New Mexico,2018-19,28,3.1,0,12,391,1.0,2019
12017,New Mexico,2018-19,29,4.8,1,16,353,1.0,2019
12018,New Mexico,2018-19,30,5.3,1,16,319,0.935,2019
12019,New Mexico,2018-19,31,5.3,0,18,339,0.9940000000000001,2019
12020,New Mexico,2018-19,32,4.6,0,16,345,1.0,2019
12021,New Mexico,2018-19,33,7.2,0,25,345,1.0,2019
12022,New Mexico,2018-19,34,4.6,0,16,350,1.0,2019
12023,New Mexico,2018-19,35,3.7,0,13,355,1.0,2019
12024,New Mexico,2018-19,36,4.6,0,18,388,1.0,2019
12025,New Mexico,2018-19,37,6.8,0,23,339,0.9940000000000001,2019
12026,New Mexico,2018-19,38,3.7,1,13,379,1.0,2019
12027,New Mexico,2018-19,39,7.1,0,25,352,1.0,2019
12028,New Mexico,2019-20,40,5.0,0,19,378,1.0,2019
12029,New Mexico,2019-20,41,3.0,0,11,363,1.0,2019
12030,New Mexico,2019-20,42,7.4,0,25,340,0.997,2019
12031,New Mexico,2019-20,43,5.6,0,20,360,1.0,2019
12032,New Mexico,2019-20,44,2.5,0,9,365,1.0,2019
12033,New Mexico,2019-20,45,5.3,0,19,358,1.0,2019
12034,New Mexico,2019-20,46,4.9,0,17,349,1.0,2019
12035,New Mexico,2019-20,47,4.1,0,15,369,1.0,2019
12036,New Mexico,2019-20,48,6.0,0,24,402,1.0,2019
12037,New Mexico,2019-20,49,5.3,2,18,374,1.0,2019
12038,New Mexico,2019-20,50,6.5,3,22,386,1.0,2019
12039,New Mexico,2019-20,51,6.9,0,26,376,1.0,2019
12040,New Mexico,2019-20,52,8.4,2,30,383,1.0,2019
12041,New Mexico,2019-20,1,9.4,10,29,415,1.0,2020
12042,New Mexico,2019-20,2,8.4,8,26,407,1.0,2020
12043,New Mexico,2019-20,3,8.1,7,25,397,1.0,2020
12044,New Mexico,2019-20,4,9.0,7,28,388,1.0,2020
12045,New Mexico,2019-20,5,8.9,4,29,369,1.0,2020
12046,New Mexico,2019-20,6,6.3,4,19,367,1.0,2020
12047,New Mexico,2019-20,7,9.5,3,33,378,1.0,2020
12048,New Mexico,2019-20,8,6.2,1,21,356,1.0,2020
12049,New Mexico,2019-20,9,5.8,0,22,380,1.0,2020
12050,New Mexico,2019-20,10,6.8,2,22,354,1.0,2020
12051,New Mexico,2019-20,11,9.2,1,23,262,0.768,2020
12052,New Mexico,2019-20,12,8.9,2,18,225,0.66,2020
12053,New York,2012-13,1,10.3,14,156,1657,0.872,2013
12054,New York,2012-13,2,13.6,37,293,2425,1.0,2013
12055,New York,2012-13,3,12.4,21,259,2255,1.0,2013
12056,New York,2012-13,4,11.5,18,235,2199,1.0,2013
12057,New York,2012-13,5,10.3,14,200,2078,1.0,2013
12058,New York,2012-13,6,9.8,12,193,2097,1.0,2013
12059,New York,2012-13,7,8.3,7,163,2055,1.0,2013
12060,New York,2012-13,8,8.4,4,167,2031,1.0,2013
12061,New York,2012-13,9,8.3,2,163,1998,1.0,2013
12062,New York,2012-13,10,8.1,1,165,2046,1.0,2013
12063,New York,2012-13,11,8.4,6,163,2011,1.0,2013
12064,New York,2012-13,12,8.9,3,171,1963,1.0,2013
12065,New York,2012-13,13,8.0,1,155,1955,1.0,2013
12066,New York,2012-13,14,9.8,2,188,1945,1.0,2013
12067,New York,2012-13,15,7.7,1,155,2026,1.0,2013
12068,New York,2012-13,16,9.1,2,173,1930,1.0,2013
12069,New York,2012-13,17,7.9,2,140,1801,0.948,2013
12070,New York,2012-13,18,7.1,1,131,1863,0.98,2013
12071,New York,2012-13,19,8.9,1,163,1841,0.9690000000000001,2013
12072,New York,2012-13,20,7.5,0,131,1758,0.925,2013
12073,New York,2012-13,21,7.9,1,142,1801,0.948,2013
12074,New York,2012-13,22,7.1,0,125,1753,0.9229999999999999,2013
12075,New York,2012-13,23,7.1,1,122,1729,0.91,2013
12076,New York,2012-13,24,7.2,0,119,1660,0.8740000000000001,2013
12077,New York,2012-13,25,7.8,0,132,1695,0.892,2013
12078,New York,2012-13,26,6.3,0,113,1780,0.937,2013
12079,New York,2012-13,27,6.8,0,119,1751,0.922,2013
12080,New York,2012-13,28,7.5,0,124,1650,0.868,2013
12081,New York,2012-13,29,6.2,0,108,1756,0.924,2013
12082,New York,2012-13,30,7.8,0,135,1735,0.9129999999999999,2013
12083,New York,2012-13,31,7.5,0,125,1669,0.878,2013
12084,New York,2012-13,32,7.4,0,125,1687,0.888,2013
12085,New York,2012-13,33,6.1,0,104,1712,0.9009999999999999,2013
12086,New York,2012-13,34,5.8,0,100,1729,0.91,2013
12087,New York,2012-13,35,6.0,0,106,1754,0.9229999999999999,2013
12088,New York,2012-13,36,6.0,0,96,1598,0.841,2013
12089,New York,2012-13,37,7.2,0,127,1757,0.925,2013
12090,New York,2012-13,38,7.3,0,127,1735,0.9129999999999999,2013
12091,New York,2012-13,39,8.1,0,146,1795,0.945,2013
12092,New York,2013-14,40,8.9,0,156,1757,0.925,2013
12093,New York,2013-14,41,6.9,3,117,1747,0.919,2013
12094,New York,2013-14,42,8.1,0,147,1809,0.9520000000000001,2013
12095,New York,2013-14,43,6.4,0,117,1826,0.961,2013
12096,New York,2013-14,44,6.9,1,127,1866,0.982,2013
12097,New York,2013-14,45,7.4,0,140,1898,0.9990000000000001,2013
12098,New York,2013-14,46,6.5,0,124,1905,1.0,2013
12099,New York,2013-14,47,7.4,0,139,1880,0.9890000000000001,2013
12100,New York,2013-14,48,6.9,0,126,1832,0.9640000000000001,2013
12101,New York,2013-14,49,7.5,1,145,1935,1.0,2013
12102,New York,2013-14,50,7.7,0,149,1928,1.0,2013
12103,New York,2013-14,51,6.7,1,127,1909,1.0,2013
12104,New York,2013-14,52,9.0,2,173,1940,1.0,2013
12105,New York,2013-14,1,8.9,1,174,1977,1.0,2014
12106,New York,2013-14,2,9.2,6,184,2061,1.0,2014
12107,New York,2013-14,3,9.8,8,187,1992,1.0,2014
12108,New York,2013-14,4,9.3,12,176,2017,1.0,2014
12109,New York,2013-14,5,8.4,12,164,2095,1.0,2014
12110,New York,2013-14,6,8.6,7,163,1986,1.0,2014
12111,New York,2013-14,7,9.2,4,186,2071,1.0,2014
12112,New York,2013-14,8,9.0,9,174,2029,1.0,2014
12113,New York,2013-14,9,8.1,7,153,1972,1.0,2014
12114,New York,2013-14,10,8.9,4,167,1928,1.0,2014
12115,New York,2013-14,11,7.4,7,134,1905,1.0,2014
12116,New York,2013-14,12,8.2,5,154,1942,1.0,2014
12117,New York,2013-14,13,8.7,4,161,1899,0.9990000000000001,2014
12118,New York,2013-14,14,8.4,6,155,1927,1.0,2014
12119,New York,2013-14,15,8.9,7,167,1960,1.0,2014
12120,New York,2013-14,16,8.4,5,152,1876,0.987,2014
12121,New York,2013-14,17,9.3,4,178,1954,1.0,2014
12122,New York,2013-14,18,8.2,6,147,1874,0.986,2014
12123,New York,2013-14,19,8.0,3,148,1897,0.998,2014
12124,New York,2013-14,20,8.5,6,139,1715,0.903,2014
12125,New York,2013-14,21,7.3,0,121,1663,0.875,2014
12126,New York,2013-14,22,7.0,2,120,1751,0.922,2014
12127,New York,2013-14,23,7.6,2,135,1814,0.955,2014
12128,New York,2013-14,24,7.4,0,125,1679,0.884,2014
12129,New York,2013-14,25,6.3,0,113,1781,0.937,2014
12130,New York,2013-14,26,7.3,0,129,1775,0.934,2014
12131,New York,2013-14,27,6.7,0,113,1698,0.894,2014
12132,New York,2013-14,28,7.2,0,124,1715,0.903,2014
12133,New York,2013-14,29,6.9,0,121,1753,0.9229999999999999,2014
12134,New York,2013-14,30,7.1,0,122,1716,0.903,2014
12135,New York,2013-14,31,7.5,0,130,1739,0.915,2014
12136,New York,2013-14,32,7.0,0,116,1667,0.877,2014
12137,New York,2013-14,33,6.9,0,116,1688,0.888,2014
12138,New York,2013-14,34,7.3,1,119,1653,0.87,2014
12139,New York,2013-14,35,6.9,0,122,1778,0.9359999999999999,2014
12140,New York,2013-14,36,7.4,0,122,1651,0.8690000000000001,2014
12141,New York,2013-14,37,6.8,0,115,1684,0.8859999999999999,2014
12142,New York,2013-14,38,7.2,0,129,1785,0.9390000000000001,2014
12143,New York,2013-14,39,7.5,0,140,1872,0.985,2014
12144,New York,2014-15,40,7.2,0,127,1775,0.934,2014
12145,New York,2014-15,41,6.6,0,123,1854,0.976,2014
12146,New York,2014-15,42,7.4,2,136,1865,0.982,2014
12147,New York,2014-15,43,6.5,0,118,1828,0.9620000000000001,2014
12148,New York,2014-15,44,7.0,0,134,1906,1.0,2014
12149,New York,2014-15,45,6.5,0,124,1904,1.0,2014
12150,New York,2014-15,46,7.0,0,135,1915,1.0,2014
12151,New York,2014-15,47,7.2,0,141,1957,1.0,2014
12152,New York,2014-15,48,6.7,0,130,1954,1.0,2014
12153,New York,2014-15,49,7.0,2,137,1994,1.0,2014
12154,New York,2014-15,50,8.0,3,153,1950,1.0,2014
12155,New York,2014-15,51,7.4,8,139,1988,1.0,2014
12156,New York,2014-15,52,9.4,19,176,2074,1.0,2014
12157,New York,2014-15,53,10.8,31,204,2185,1.0,2014
12158,New York,2014-15,1,12.4,43,239,2272,1.0,2015
12159,New York,2014-15,2,12.3,48,235,2292,1.0,2015
12160,New York,2014-15,3,11.0,36,206,2199,1.0,2015
12161,New York,2014-15,4,9.3,29,173,2178,1.0,2015
12162,New York,2014-15,5,9.7,27,190,2226,1.0,2015
12163,New York,2014-15,6,9.5,25,182,2180,1.0,2015
12164,New York,2014-15,7,8.8,13,181,2207,1.0,2015
12165,New York,2014-15,8,10.8,15,212,2106,1.0,2015
12166,New York,2014-15,9,9.2,12,189,2194,1.0,2015
12167,New York,2014-15,10,9.1,10,184,2125,1.0,2015
12168,New York,2014-15,11,9.2,9,180,2058,1.0,2015
12169,New York,2014-15,12,8.0,10,153,2047,1.0,2015
12170,New York,2014-15,13,8.7,8,173,2073,1.0,2015
12171,New York,2014-15,14,8.8,8,167,1983,1.0,2015
12172,New York,2014-15,15,8.8,6,172,2024,1.0,2015
12173,New York,2014-15,16,8.8,4,171,1980,1.0,2015
12174,New York,2014-15,17,7.0,1,132,1901,1.0,2015
12175,New York,2014-15,18,7.6,3,140,1885,0.992,2015
12176,New York,2014-15,19,8.4,2,156,1887,0.993,2015
12177,New York,2014-15,20,8.2,2,148,1834,0.965,2015
12178,New York,2014-15,21,7.6,0,140,1832,0.9640000000000001,2015
12179,New York,2014-15,22,8.0,0,146,1826,0.961,2015
12180,New York,2014-15,23,6.8,2,123,1840,0.968,2015
12181,New York,2014-15,24,7.6,0,131,1720,0.905,2015
12182,New York,2014-15,25,8.1,2,140,1755,0.924,2015
12183,New York,2014-15,26,7.5,0,131,1743,0.917,2015
12184,New York,2014-15,27,6.8,1,119,1772,0.9329999999999999,2015
12185,New York,2014-15,28,7.5,0,135,1800,0.9470000000000001,2015
12186,New York,2014-15,29,6.9,0,124,1795,0.945,2015
12187,New York,2014-15,30,7.3,0,132,1799,0.9470000000000001,2015
12188,New York,2014-15,31,7.2,0,122,1691,0.89,2015
12189,New York,2014-15,32,6.4,0,115,1788,0.941,2015
12190,New York,2014-15,33,7.3,0,127,1737,0.914,2015
12191,New York,2014-15,34,7.1,0,122,1728,0.909,2015
12192,New York,2014-15,35,7.6,0,139,1829,0.963,2015
12193,New York,2014-15,36,6.2,0,114,1842,0.9690000000000001,2015
12194,New York,2014-15,37,6.6,0,114,1733,0.912,2015
12195,New York,2014-15,38,6.6,0,117,1778,0.9359999999999999,2015
12196,New York,2014-15,39,7.8,0,137,1753,0.9229999999999999,2015
12197,New York,2015-16,40,6.7,0,133,1973,1.0,2015
12198,New York,2015-16,41,6.6,0,121,1830,0.963,2015
12199,New York,2015-16,42,7.8,1,151,1943,1.0,2015
12200,New York,2015-16,43,7.4,0,141,1899,0.9990000000000001,2015
12201,New York,2015-16,44,7.7,0,146,1887,0.993,2015
12202,New York,2015-16,45,6.7,0,122,1816,0.956,2015
12203,New York,2015-16,46,6.8,1,125,1847,0.972,2015
12204,New York,2015-16,47,6.8,0,125,1843,0.97,2015
12205,New York,2015-16,48,7.2,0,135,1876,0.987,2015
12206,New York,2015-16,49,7.6,0,148,1954,1.0,2015
12207,New York,2015-16,50,7.6,1,140,1852,0.975,2015
12208,New York,2015-16,51,7.1,1,130,1857,0.977,2015
12209,New York,2015-16,52,8.5,0,154,1808,0.9520000000000001,2015
12210,New York,2015-16,1,7.4,0,147,1975,1.0,2016
12211,New York,2015-16,2,8.2,0,167,2039,1.0,2016
12212,New York,2015-16,3,7.5,0,151,2008,1.0,2016
12213,New York,2015-16,4,7.8,1,161,2068,1.0,2016
12214,New York,2015-16,5,8.0,2,159,2023,1.0,2016
12215,New York,2015-16,6,7.2,2,128,1814,0.955,2016
12216,New York,2015-16,7,8.3,1,154,1867,0.983,2016
12217,New York,2015-16,8,9.7,6,176,1886,0.993,2016
12218,New York,2015-16,9,8.1,5,161,2037,1.0,2016
12219,New York,2015-16,10,8.6,12,166,2060,1.0,2016
12220,New York,2015-16,11,7.8,15,128,1835,0.966,2016
12221,New York,2015-16,12,8.7,12,154,1909,1.0,2016
12222,New York,2015-16,13,8.6,13,156,1964,1.0,2016
12223,New York,2015-16,14,9.0,10,171,2002,1.0,2016
12224,New York,2015-16,15,9.3,13,172,1998,1.0,2016
12225,New York,2015-16,16,7.7,9,142,1964,1.0,2016
12226,New York,2015-16,17,6.9,5,125,1886,0.993,2016
12227,New York,2015-16,18,6.9,7,126,1926,1.0,2016
12228,New York,2015-16,19,6.7,4,116,1791,0.943,2016
12229,New York,2015-16,20,7.1,0,130,1835,0.966,2016
12230,New York,2015-16,21,6.7,2,129,1943,1.0,2016
12231,New York,2015-16,22,6.4,1,109,1711,0.9,2016
12232,New York,2015-16,23,6.3,2,108,1740,0.9159999999999999,2016
12233,New York,2015-16,24,6.5,2,123,1932,1.0,2016
12234,New York,2015-16,25,6.4,0,117,1821,0.958,2016
12235,New York,2015-16,26,6.7,0,119,1773,0.9329999999999999,2016
12236,New York,2015-16,27,7.6,1,140,1859,0.978,2016
12237,New York,2015-16,28,5.7,0,98,1731,0.9109999999999999,2016
12238,New York,2015-16,29,7.5,0,132,1762,0.927,2016
12239,New York,2015-16,30,6.1,0,112,1832,0.9640000000000001,2016
12240,New York,2015-16,31,5.9,0,104,1772,0.9329999999999999,2016
12241,New York,2015-16,32,7.4,0,133,1801,0.948,2016
12242,New York,2015-16,33,6.4,0,113,1773,0.9329999999999999,2016
12243,New York,2015-16,34,7.0,0,124,1767,0.93,2016
12244,New York,2015-16,35,6.0,0,106,1779,0.9359999999999999,2016
12245,New York,2015-16,36,5.6,0,104,1852,0.975,2016
12246,New York,2015-16,37,6.5,0,116,1775,0.934,2016
12247,New York,2015-16,38,4.9,0,91,1857,0.977,2016
12248,New York,2015-16,39,6.8,1,125,1860,0.9790000000000001,2016
